,date,Vader_Comp,Vader_Pos,Vader_Neg,Vader_Neu,Sentiment_Label
66,2021-04-10,0.1636314265284233,0.0889377904898105,0.02342366821594566,0.8876388988201646,positive
67,2021-04-11,0.13319133802816902,0.0824225352112676,0.02740211267605634,0.8901788732394367,positive
68,2021-04-12,0.14653353338334585,0.099847711927982,0.03017404351087772,0.8699759939984997,positive
69,2021-04-13,0.57806,0.1392,0.0,0.8608,positive
70,2021-04-14,0.30382,0.1022,0.027000000000000003,0.8708,positive
71,2021-04-15,0.31253333333333333,0.104,0.034333333333333334,0.8616666666666667,positive
72,2021-04-16,0.21115,0.06575,0.0175,0.91675,positive
73,2021-04-17,0.18912789968652038,0.09069278996865204,0.032529780564263325,0.8767742946708463,positive
74,2021-04-18,0.12499942528735632,0.07057802829354554,0.030284261715296197,0.8991354995579133,positive
75,2021-04-19,0.13562880462079357,0.0727754897036665,0.028687594173782017,0.8985331491712707,positive
76,2021-04-20,0.16387233229887802,0.08488207209357843,0.03322129386488422,0.8818973502029124,positive
77,2021-04-21,0.10973408539543911,0.07163318777292577,0.033532993692382336,0.8948299369238234,positive
78,2021-04-22,0.13212874166834981,0.07877014744496061,0.035468996162391436,0.8857598464956574,positive
79,2021-04-23,0.1489744393022428,0.07280793876824493,0.029920612317550728,0.8972748309006765,positive
80,2021-04-24,0.152347602275806,0.0715686805743701,0.026120563532917907,0.9023129233270116,positive
81,2021-04-25,0.013399999999999987,0.036333333333333336,0.05266666666666667,0.911,neutral
82,2021-04-26,0.23445,0.073,0.0295,0.89775,positive
83,2021-04-28,-0.26896666666666663,0.028,0.08733333333333333,0.8846666666666666,negative
84,2021-04-29,0.29106,0.1244,0.0,0.8756,positive
85,2021-05-01,0.5867,0.266,0.108,0.625,positive
86,2021-05-02,0.0,0.0,0.0,1.0,neutral
87,2021-05-03,0.126125,0.09250000000000001,0.044,0.8635,positive
88,2021-05-05,0.22082000000000002,0.0906,0.0262,0.8832000000000001,positive
89,2021-05-06,-0.15510000000000002,0.1055,0.112,0.7825,negative
90,2021-05-07,0.5454,0.1275,0.0,0.8725,positive
91,2021-05-08,-0.290925,0.03475,0.10950000000000001,0.85575,negative
92,2021-05-09,0.2023,0.058,0.0,0.942,positive
93,2021-05-10,0.2806,0.06575,0.0,0.93425,positive
94,2021-05-11,0.23005,0.1355,0.0315,0.833,positive
95,2021-05-12,0.5524,0.11499999999999999,0.02175,0.8635,positive
96,2021-05-13,0.30565,0.095,0.05375,0.8512500000000001,positive
97,2021-05-16,0.41786666666666666,0.13699999999999998,0.021666666666666667,0.8413333333333334,positive
98,2021-05-17,-0.12864000000000003,0.056400000000000006,0.07239999999999999,0.8714000000000001,negative
99,2021-05-18,-0.06413333333333336,0.03133333333333333,0.06133333333333333,0.9073333333333333,negative
100,2021-05-19,0.64625,0.1255,0.035,0.839,positive
101,2021-05-20,-0.4019,0.0,0.063,0.937,negative
102,2021-05-21,0.6875,0.152,0.0,0.848,positive
103,2021-05-23,0.31845,0.104,0.0,0.896,positive
104,2021-05-24,0.0,0.0,0.0,1.0,neutral
105,2021-05-25,0.17663048312883436,0.10289762269938652,0.040200153374233126,0.8565122699386504,positive
106,2021-05-26,0.19886532030401738,0.11079413680781759,0.03897480998914224,0.8502312703583061,positive
107,2021-05-27,0.20307908801176758,0.11807746996812944,0.04089433684726648,0.8410294189752391,positive
108,2021-05-28,0.24339051689051688,0.13013736263736264,0.03829405779405779,0.8315704110704111,positive
109,2021-05-29,0.20778766658589776,0.11041361763993215,0.036862854373637025,0.852718924157984,positive
110,2021-05-30,-0.06956666666666668,0.020833333333333332,0.04883333333333333,0.9301666666666666,negative
111,2021-05-31,0.06487999999999998,0.0262,0.05700000000000001,0.9166000000000001,positive
112,2021-06-01,0.20731666666666668,0.13749999999999998,0.09316666666666666,0.7691666666666667,positive
113,2021-06-02,0.164225,0.2095,0.11025,0.68025,positive
114,2021-06-03,0.14682857142857145,0.05171428571428571,0.007,0.9412857142857142,positive
115,2021-06-04,-0.0371,0.064,0.11025,0.82575,neutral
116,2021-06-05,-0.45420000000000005,0.0,0.347,0.653,negative
117,2021-06-06,0.25,0.199,0.106,0.694,positive
118,2021-06-07,0.34,0.255,0.0,0.745,positive
119,2021-06-08,0.7579,0.161,0.0,0.839,positive
120,2021-06-09,0.24169999999999997,0.0824,0.0,0.9176,positive
121,2021-06-10,0.2371,0.08888888888888889,0.03744444444444444,0.8736666666666666,positive
122,2021-06-11,0.18964999999999999,0.03975,0.0,0.96025,positive
123,2021-06-12,0.51135,0.1215,0.0,0.8785000000000001,positive
124,2021-06-13,0.4201,0.139,0.075,0.786,positive
125,2021-06-14,0.0,0.0,0.0,1.0,neutral
126,2021-06-16,0.37834,0.12940000000000002,0.0,0.8705999999999999,positive
127,2021-06-17,0.150825,0.073,0.04625,0.8807499999999999,positive
128,2021-06-18,0.8122,0.189,0.0,0.811,positive
129,2021-06-19,0.4019,0.06,0.0,0.94,positive
130,2021-06-20,0.26743960950130585,0.12993147618455417,0.031212287028976497,0.8388600920283548,positive
131,2021-06-21,0.22527461945550767,0.12138130830923674,0.04025642424573081,0.8383622674450325,positive
132,2021-06-22,0.1472111973730503,0.10396488800281459,0.05171349829951917,0.8443206755013487,positive
133,2021-06-23,0.14846172043010752,0.10278314132104455,0.049865937019969275,0.847350153609831,positive
134,2021-06-24,0.4404,0.146,0.0,0.854,positive
135,2021-06-25,0.142075,0.09625,0.08399999999999999,0.81975,positive
136,2021-06-26,0.43035,0.1535,0.0,0.8465,positive
137,2021-06-27,0.296,0.084,0.0,0.916,positive
138,2021-06-28,0.04572499999999999,0.07575,0.05225,0.872,neutral
139,2021-06-29,0.5501666666666667,0.208,0.037333333333333336,0.7546666666666667,positive
140,2021-06-30,0.2006333333333333,0.064,0.016,0.9199999999999999,positive
141,2021-07-01,0.041224999999999984,0.072,0.04675,0.88125,neutral
142,2021-07-02,0.213283996534439,0.10739074200136146,0.0359735750974689,0.8566385914969986,positive
143,2021-07-03,0.1819412618523345,0.11891367456073339,0.04829753291691009,0.8327855570035501,positive
144,2021-07-04,0.21770695404242982,0.11418238051515005,0.03966916348523655,0.8461527569709563,positive
145,2021-07-05,0.25624754277234635,0.12706193261173185,0.037221106843575415,0.8357188372905029,positive
146,2021-07-08,-0.308075,0.045,0.10525,0.8495,negative
147,2021-07-09,0.4194333333333334,0.10633333333333334,0.041666666666666664,0.8516666666666667,positive
148,2021-07-10,0.3565333333333333,0.15733333333333333,0.021666666666666667,0.8206666666666665,positive
149,2021-07-11,0.053724999999999995,0.06875,0.104,0.82725,positive
150,2021-07-12,0.4404,0.182,0.14,0.678,positive
151,2021-07-13,0.12421666666666664,0.0535,0.03383333333333333,0.9126666666666666,positive
152,2021-07-14,0.18768,0.058800000000000005,0.0324,0.9087999999999999,positive
153,2021-07-15,0.6231333333333333,0.19199999999999998,0.015333333333333332,0.7926666666666667,positive
154,2021-07-16,0.24122158273381297,0.11462769784172662,0.03423920863309352,0.8511339928057554,positive
155,2021-07-17,0.2311628801431127,0.10998486881335719,0.030968768634466307,0.8590603011329756,positive
156,2021-07-18,0.233436208716634,0.10996697330719347,0.031900568039008696,0.8581350223696779,positive
157,2021-07-19,0.22012221987850153,0.10925485150185622,0.03455969456631792,0.8561860867364158,positive
158,2021-07-20,0.23448238597987986,0.11725093313426468,0.03783484412214284,0.8449220077494579,positive
159,2021-07-21,0.18501330640474253,0.10569115424851795,0.04366128094850633,0.8506412879228176,positive
160,2021-07-22,0.172701873448198,0.10073297720261833,0.043043149499661426,0.8562256790309232,positive
161,2021-07-23,0.20357197116717493,0.10963578395544019,0.036362073745494876,0.8540019910779545,positive
162,2021-07-24,0.24700893463497453,0.12198910582908885,0.032786042727787214,0.8452227999434069,positive
163,2021-07-25,0.2502674601669196,0.10847344461305007,0.028719081942336876,0.8628151555386949,positive
164,2021-07-26,0.23737999317043557,0.11159789042343299,0.03153813173470937,0.8568611701320383,positive
165,2021-07-27,0.2849992148021457,0.13472245976832775,0.031797558889839074,0.8333959418487134,positive
166,2021-07-28,0.23433187782020135,0.113305657757723,0.03472002776813606,0.8519703575147518,positive
167,2021-07-29,0.3178929296875,0.1340321875,0.029422109375,0.836552109375,positive
168,2021-07-30,0.17929884399847432,0.09018824633981751,0.029822961593756418,0.879994748114896,positive
169,2021-08-01,0.03543333333333332,0.05833333333333333,0.057,0.8846666666666666,neutral
170,2021-08-02,0.4763,0.147,0.010666666666666666,0.8424999999999999,positive
171,2021-08-03,0.23026666666666665,0.048999999999999995,0.0,0.951,positive
172,2021-08-04,0.21656337064676617,0.10483644278606966,0.0377431592039801,0.8574253731343283,positive
173,2021-08-05,0.21424505038529934,0.10512710644423744,0.03590464899652807,0.8589574053687865,positive
174,2021-08-06,0.23507341387733546,0.11729405162738496,0.034137452960982376,0.8485651944279395,positive
175,2021-08-07,0.23387049914502075,0.11272770946991288,0.03268601905382298,0.8545866786092338,positive
176,2021-08-08,0.2180833237271854,0.10786653858469421,0.03393656740313801,0.8581988152417547,positive
177,2021-08-09,0.225412,0.10563005727376862,0.030514364261168384,0.8638562657502864,positive
178,2021-08-10,0.19455,0.0745,0.022333333333333334,0.9031666666666668,positive
179,2021-08-11,0.117575,0.051,0.025750000000000002,0.9235,positive
180,2021-08-12,0.27375,0.0905,0.0135,0.896,positive
181,2021-08-13,0.0593,0.02666666666666667,0.018333333333333333,0.9550000000000001,positive
182,2021-08-14,0.20976759031024225,0.10823841903952401,0.03396710582235444,0.8577918402039949,positive
183,2021-08-15,0.20640797467339905,0.1040796665865192,0.034478720846357294,0.861439208142983,positive
184,2021-08-16,0.19085643191126897,0.10176247779912284,0.03528533111022509,0.862912900068868,positive
185,2021-08-17,0.21660198212203652,0.10591000953962477,0.03336130445535809,0.8607244815037275,positive
186,2021-08-18,0.23449181724743876,0.10797281257252744,0.031830211199893904,0.8601982692881536,positive
187,2021-08-19,0.2522085187266537,0.11658090641631681,0.031328914746619946,0.8520938150804932,positive
188,2021-08-20,0.22196714225765843,0.11113822912295426,0.03656849909078193,0.8522902783606099,positive
189,2021-08-21,0.23511624871531345,0.10760626927029805,0.03306968139773895,0.8593169578622817,positive
190,2021-08-22,0.023150000000000018,0.058249999999999996,0.07725,0.86425,neutral
191,2021-08-23,0.21434573952386082,0.10954001939028332,0.02921340084024561,0.8612449639125282,positive
192,2021-08-24,0.2006142539072732,0.10848795075526063,0.033543874967257484,0.8579645944294072,positive
193,2021-08-25,0.2329998559690988,0.11336089561033094,0.03096232282562441,0.8556742937575698,positive
194,2021-08-26,0.21361674526757057,0.1146922774611908,0.03203962795572149,0.8532652453003209,positive
195,2021-08-27,0.13396666666666665,0.034999999999999996,0.0,0.965,positive
196,2021-08-28,0.06860000000000001,0.1402,0.075,0.7847999999999999,positive
197,2021-08-29,0.38285,0.17,0.0355,0.7945,positive
198,2021-08-30,0.47652,0.1964,0.1288,0.6748000000000001,positive
199,2021-08-31,-0.1531,0.213,0.236,0.551,negative
200,2021-09-01,0.21145,0.08549999999999999,0.01675,0.8975,positive
201,2021-09-02,0.14049999999999999,0.042666666666666665,0.0,0.9573333333333333,positive
202,2021-09-03,0.1769,0.18639999999999998,0.0518,0.7618,positive
203,2021-09-04,0.165,0.0555,0.019,0.9255,positive
204,2021-09-05,0.257775,0.06875,0.0,0.93125,positive
205,2021-09-06,0.4365666666666666,0.13033333333333333,0.011000000000000001,0.8586666666666667,positive
206,2021-09-07,-0.06002222222222223,0.09922222222222223,0.08455555555555555,0.8163333333333332,negative
207,2021-09-08,0.024366666666666665,0.05583333333333334,0.08333333333333333,0.8608333333333333,neutral
208,2021-09-09,0.21322000000000002,0.0834,0.0104,0.906,positive
209,2021-09-10,0.2821476742479824,0.12045448764979212,0.026218782098312545,0.8533247737833211,positive
210,2021-09-11,0.39987500000000004,0.1225,0.0,0.8775,positive
211,2021-09-12,-0.17385,0.0445,0.07875,0.8765000000000001,negative
212,2021-09-13,0.17021999999999998,0.0952,0.031799999999999995,0.873,positive
213,2021-09-14,0.27115,0.11,0.0,0.89,positive
214,2021-09-15,0.178075,0.137,0.1015,0.7615,positive
215,2021-09-16,0.22252499999999997,0.10875,0.0,0.89125,positive
216,2021-09-17,-0.02700000000000001,0.04377777777777778,0.045111111111111116,0.911,neutral
217,2021-09-18,0.40703333333333336,0.13933333333333334,0.03933333333333333,0.8213333333333334,positive
218,2021-09-19,0.0683,0.021,0.02,0.959,positive
219,2021-09-20,0.22013333333333332,0.15183333333333332,0.064,0.7841666666666667,positive
220,2021-09-21,0.39385000000000003,0.14350000000000002,0.0,0.8565,positive
221,2021-09-22,-0.022333333333333354,0.06833333333333333,0.06,0.8716666666666667,neutral
222,2021-09-23,-0.07014999999999999,0.111,0.07,0.819,negative
223,2021-09-24,-0.074,0.01675,0.025,0.95825,negative
224,2021-09-25,0.01493333333333333,0.021555555555555557,0.029444444444444447,0.9490000000000001,neutral
225,2021-09-26,0.30174,0.1206,0.0164,0.8630000000000001,positive
226,2021-09-27,0.4703,0.139,0.0,0.861,positive
227,2021-09-28,0.2789,0.178,0.151,0.672,positive
228,2021-09-29,0.2968,0.136,0.006666666666666667,0.8573333333333334,positive
229,2021-09-30,0.4154,0.1558,0.0,0.8442000000000001,positive
230,2021-10-01,0.005062499999999984,0.073375,0.10275,0.82375,neutral
231,2021-10-03,0.24024444444444443,0.13277777777777777,0.04211111111111111,0.8248888888888889,positive
232,2021-10-04,0.343625,0.1605,0.03425,0.8055,positive
233,2021-10-05,0.21383000000000002,0.0969,0.023299999999999998,0.8798,positive
234,2021-10-06,0.20153333333333331,0.05455555555555555,0.005111111111111111,0.9403333333333332,positive
235,2021-10-07,0.20095,0.0685,0.0,0.9315,positive
236,2021-10-08,0.0,0.0,0.0,1.0,neutral
237,2021-10-09,0.43895,0.1285,0.0,0.8714999999999999,positive
238,2021-10-10,0.3817111111111111,0.15377777777777776,0.02322222222222222,0.823,positive
239,2021-10-11,0.48705999999999994,0.152,0.0112,0.837,positive
240,2021-10-12,0.0,0.0,0.0,1.0,neutral
241,2021-10-13,-0.04686666666666669,0.07066666666666667,0.046000000000000006,0.8833333333333333,neutral
242,2021-10-14,0.0,0.0,0.0,1.0,neutral
243,2021-10-15,0.17068,0.1066,0.024,0.8694,positive
244,2021-10-16,-0.2401,0.106,0.086,0.808,negative
245,2021-10-17,0.0,0.0,0.0,1.0,neutral
246,2021-10-18,0.22246065397229428,0.1088031719614274,0.02920206569092956,0.8619917763962994,positive
247,2021-10-19,0.22260735915176563,0.11163558271183395,0.02948755503639141,0.8588713990475334,positive
248,2021-10-20,0.22297000456501892,0.11000935828877005,0.03624585887570105,0.8537450436937524,positive
249,2021-10-21,0.23033138633447392,0.10729004491017964,0.03026606608212147,0.862445252352438,positive
250,2021-10-22,0.22905220445408142,0.11517712427158151,0.033952093779644935,0.8508677779283552,positive
251,2021-10-23,0.20854197478482242,0.10782319068978058,0.03194917565765547,0.8601982664565402,positive
252,2021-10-24,0.178125,0.07025,0.0295,0.90025,positive
253,2021-10-25,-0.10954999999999998,0.024000000000000004,0.09783333333333333,0.8781666666666667,negative
254,2021-10-26,0.12738,0.0144,0.0,0.9856,positive
255,2021-10-27,0.1864272891467353,0.09318953532921022,0.033696623063871715,0.8731095178151169,positive
256,2021-10-28,0.19606340475361586,0.10648213437984619,0.038121688767921005,0.8553632939836061,positive
257,2021-10-29,0.20480979016371842,0.10682857331093322,0.039594459268043614,0.853580525084824,positive
258,2021-10-30,0.8151999999999999,0.20333333333333334,0.0,0.7966666666666667,positive
259,2021-10-31,0.2938,0.22966666666666666,0.0615,0.7088333333333333,positive
260,2021-11-01,0.60265,0.218,0.0,0.782,positive
261,2021-11-02,0.163,0.1532857142857143,0.02557142857142857,0.8211428571428572,positive
262,2021-11-03,0.019950000000000013,0.09316666666666666,0.049999999999999996,0.8566666666666666,neutral
263,2021-11-04,0.20443899784179412,0.10160462606737357,0.035850520784460924,0.8625456038284695,positive
264,2021-11-05,0.23663153399613,0.11719103222793088,0.03433375592179889,0.8484690398345232,positive
265,2021-11-06,0.19778750691863684,0.10945362536569937,0.043414960069581725,0.8470814685959779,positive
266,2021-11-07,0.14049999999999999,0.045000000000000005,0.0,0.9550000000000001,positive
267,2021-11-08,0.17711666666666667,0.11466666666666668,0.10133333333333333,0.7839999999999999,positive
268,2021-11-09,0.2732333333333334,0.11455555555555555,0.0,0.8854444444444445,positive
269,2021-11-10,0.270725,0.13175,0.019125,0.849125,positive
270,2021-11-11,0.19339790386492853,0.10033509446964911,0.04168994429449262,0.8579815080686842,positive
271,2021-11-12,0.2314771315169059,0.11100537169118745,0.03539270046853084,0.853600734131129,positive
272,2021-11-13,0.0,0.0,0.0,1.0,neutral
273,2021-11-14,0.08037142857142857,0.020857142857142855,0.052142857142857144,0.9269999999999999,positive
274,2021-11-15,0.30123999999999995,0.1368,0.029599999999999998,0.8336,positive
275,2021-11-16,0.02355999999999998,0.1116,0.08280000000000001,0.8055999999999999,neutral
276,2021-11-17,0.07772000000000001,0.0738,0.0659,0.8603999999999999,positive
277,2021-11-18,0.1744811991162495,0.1055764050724857,0.052896885687479196,0.8415072788353863,positive
278,2021-11-19,0.2193151273271988,0.11050378771667023,0.04486419858763107,0.8446514016691632,positive
279,2021-11-20,0.21992222222222224,0.13122222222222224,0.02488888888888889,0.8437777777777777,positive
280,2021-11-21,0.12430000000000001,0.06316666666666666,0.022000000000000002,0.9148333333333333,positive
281,2021-11-22,0.03285454545454546,0.07027272727272728,0.10009090909090909,0.8296363636363636,neutral
282,2021-11-23,0.011300000000000004,0.05975,0.055,0.88525,neutral
283,2021-11-24,0.1558720839260313,0.09348862019914651,0.04837571123755334,0.8581349573257467,positive
284,2021-11-25,0.12785526288391463,0.09409023078257851,0.06035457227138643,0.8455564462953322,positive
285,2021-11-26,0.17167266200257003,0.10005362351357415,0.046942358292369514,0.8530032227140147,positive
286,2021-11-27,0.3328,0.1968,0.0,0.8032,positive
287,2021-11-28,0.344825,0.11649999999999999,0.0,0.8835000000000001,positive
288,2021-11-29,0.4412,0.15925,0.0,0.84075,positive
289,2021-11-30,0.1795,0.1749375,0.046375,0.7786875,positive
290,2021-12-01,0.22280000000000003,0.07744444444444445,0.0,0.9225555555555557,positive
291,2021-12-02,0.34208571428571427,0.12342857142857143,0.029428571428571432,0.8471428571428571,positive
292,2021-12-03,0.2707,0.074,0.0,0.926,positive
293,2021-12-04,0.0,0.152,0.152,0.696,neutral
294,2021-12-05,-0.046075000000000005,0.08399999999999999,0.05875,0.8572500000000001,neutral
295,2021-12-06,0.16596666666666665,0.1315,0.07233333333333333,0.7961666666666667,positive
296,2021-12-07,0.0,0.0,0.0,1.0,neutral
297,2021-12-08,-0.053,0.0,0.038625,0.9613750000000001,negative
298,2021-12-09,0.11951999999999999,0.2152,0.1016,0.6834,positive
299,2021-12-10,0.3013666666666666,0.08700000000000001,0.0,0.9129999999999999,positive
300,2021-12-11,0.17896341779175143,0.1028988348437211,0.04353578694285186,0.8535657481043092,positive
301,2021-12-12,0.22280000000000003,0.076,0.036,0.888,positive
302,2021-12-13,0.32484999999999997,0.2275,0.088,0.6845,positive
303,2021-12-14,0.22619999999999996,0.11966666666666666,0.021,0.8593333333333333,positive
304,2021-12-15,0.32926666666666665,0.103,0.017333333333333333,0.8796666666666667,positive
305,2021-12-16,0.16297499999999998,0.057749999999999996,0.0,0.94225,positive
306,2021-12-17,0.23726728571428574,0.115486978021978,0.04117027472527472,0.8433453846153847,positive
307,2021-12-18,0.11315,0.053,0.0,0.9470000000000001,positive
308,2021-12-19,0.28315,0.10950000000000001,0.0,0.8905000000000001,positive
309,2021-12-20,0.3818,0.133,0.0,0.867,positive
310,2021-12-21,0.4019,0.09,0.042,0.868,positive
311,2021-12-22,0.0,0.0,0.0,1.0,neutral
312,2021-12-23,-0.013800000000000007,0.14575,0.152,0.7022499999999999,neutral
313,2021-12-25,0.10115,0.038,0.0,0.962,positive
314,2021-12-26,0.25020000000000003,0.08900000000000001,0.016,0.895,positive
315,2021-12-27,0.129,0.18839999999999998,0.10740000000000001,0.7041999999999999,positive
316,2021-12-28,0.02086000000000001,0.1224,0.061,0.8166,neutral
317,2021-12-29,0.20412530920060332,0.0969079939668175,0.029217797888386122,0.8738766214177979,positive
318,2021-12-30,0.2135629438033338,0.10458420657027899,0.03988831410001326,0.8555218198700093,positive
319,2021-12-31,0.34128,0.27240000000000003,0.0208,0.7070000000000001,positive
320,2022-01-01,0.14935384615384614,0.12753846153846154,0.08784615384615384,0.7848461538461537,positive
321,2022-01-02,0.4939,0.106,0.064,0.83,positive
322,2022-01-03,-0.04408333333333333,0.14533333333333334,0.15683333333333335,0.6976666666666667,neutral
323,2022-01-04,0.30954000000000004,0.14700000000000002,0.007000000000000001,0.8462,positive
324,2022-01-05,-0.08452,0.023799999999999998,0.07020000000000001,0.9057999999999999,negative
325,2022-01-06,0.3547142857142857,0.11271428571428573,0.027571428571428573,0.8597142857142857,positive
326,2022-01-07,-0.020474999999999993,0.059000000000000004,0.0395,0.90175,neutral
327,2022-01-08,0.430125,0.1475,0.02675,0.82575,positive
328,2022-01-09,-0.2255,0.0,0.074,0.926,negative
329,2022-01-10,0.079375,0.10700000000000001,0.124,0.769,positive
330,2022-01-11,0.20463310737793497,0.10021750663129973,0.035114942528735635,0.8646697121524708,positive
331,2022-01-12,0.21790336305033603,0.09395106295432724,0.03281075298312989,0.8732403511178165,positive
332,2022-01-13,0.21597977822183445,0.09333511581435928,0.03167960372632349,0.8749570515887535,positive
333,2022-01-14,0.20097012874862616,0.09808619877531795,0.03453218715653949,0.8673761186999529,positive
334,2022-01-15,0.017724999999999998,0.02375,0.0175,0.95875,neutral
335,2022-01-16,-0.3612,0.0,0.091,0.909,negative
336,2022-01-17,0.0256,0.0194,0.0,0.9806000000000001,neutral
337,2022-01-18,0.3109571428571428,0.131,0.045714285714285714,0.8232857142857143,positive
338,2022-01-19,0.14437993270113184,0.08228296115019884,0.03275068828387886,0.8849617620067299,positive
339,2022-01-20,0.19097305878812199,0.10140559791332264,0.03596528892455859,0.8625796548956661,positive
340,2022-01-21,0.1957799614411375,0.10076262200265093,0.03519948186528497,0.8639979214363177,positive
